age,total_purchase,account_manager,years,num_sites,churn,state,purchase_per_year,sites_per_year,purchase_per_site
49.0,13173.8,1,6.36,12.0,1,NY,2071.3522012578615,1.8867924528301885,1097.8166666666666
44.0,14036.28,1,7.25,10.0,1,ME,1936.0386206896553,1.3793103448275863,1403.6280000000002
49.0,13173.8,1,6.36,12.0,1,NY,2071.3522012578615,1.8867924528301885,1097.8166666666666
47.0,8235.74,1,6.2,10.0,1,NH,1328.3451612903225,1.6129032258064515,823.574
31.0,11297.57,1,6.23,10.0,1,GU,1813.4141252006418,1.6051364365971106,1129.757
44.0,12721.55,0,5.18,11.0,1,IL,2455.8976833976835,2.1235521235521237,1156.5045454545455
37.0,14383.36,0,7.84,10.0,1,TN,1834.6122448979593,1.2755102040816326,1438.336
45.0,8988.67,1,4.84,11.0,1,AZ,1857.163223140496,2.272727272727273,817.1518181818182
41.0,13365.66,1,8.36,9.0,1,MN,1598.7631578947369,1.0765550239234452,1485.0733333333333
47.0,7396.1,0,4.11,11.0,1,OK,1799.5377128953771,2.67639902676399,672.3727272727273
40.0,10041.13,0,7.61,11.0,1,AA,1319.4651773981602,1.445466491458607,912.8299999999999
47.0,7222.35,0,6.41,11.0,1,KY,1126.7316692667707,1.7160686427457097,656.5772727272728
50.0,10850.78,1,5.63,9.0,1,NE,1927.3143872113678,1.5985790408525755,1205.6422222222222
44.0,11091.21,0,5.9,10.0,1,AA,1879.866101694915,1.694915254237288,1109.1209999999999
45.0,8099.29,1,5.66,10.0,1,ND,1430.969964664311,1.7667844522968197,809.929
40.0,10041.13,0,7.61,11.0,1,AA,1319.4651773981602,1.445466491458607,912.8299999999999
40.0,10041.13,0,7.61,11.0,1,AA,1319.4651773981602,1.445466491458607,912.8299999999999
50.0,10199.44,0,5.79,9.0,1,VI,1761.5613126079447,1.5544041450777202,1133.2711111111112
37.0,8736.06,1,5.51,12.0,1,CA,1585.491833030853,2.177858439201452,728.005
44.0,11424.0,1,5.98,10.0,1,GA,1910.3678929765886,1.672240802675585,1142.4
37.0,8284.89,1,5.6,10.0,1,AR,1479.4446428571428,1.7857142857142858,828.4889999999999
42.0,9577.42,0,5.86,11.0,1,RI,1634.372013651877,1.8771331058020477,870.6745454545454
38.0,14693.45,1,7.01,10.0,1,AL,2096.0699001426533,1.4265335235378032,1469.345
49.0,10522.21,0,7.25,14.0,1,AA,1451.3393103448275,1.9310344827586208,751.5864285714285
49.0,15005.43,1,5.27,12.0,1,LA,2847.3301707779888,2.2770398481973437,1250.4525
38.0,8825.87,1,8.97,10.0,1,NC,983.9319955406912,1.1148272017837235,882.5870000000001
35.0,12403.81,0,4.42,11.0,1,DC,2806.29185520362,2.48868778280543,1127.6190909090908
38.0,8825.87,1,8.97,10.0,1,NC,983.9319955406912,1.1148272017837235,882.5870000000001
51.0,11602.11,1,5.3,10.0,1,FL,2189.0773584905664,1.8867924528301887,1160.211
38.0,12884.75,0,6.67,12.0,1,DE,1931.7466266866568,1.7991004497751124,1073.7291666666667
42.0,6635.19,0,6.68,11.0,1,AP,993.2919161676647,1.6467065868263473,603.1990909090908
55.0,9000.31,1,6.78,10.0,1,AP,1327.4793510324482,1.4749262536873156,900.031
44.0,11091.21,0,5.9,10.0,1,AA,1879.866101694915,1.694915254237288,1109.1209999999999
50.0,12682.9,0,4.58,10.0,1,DE,2769.192139737991,2.1834061135371177,1268.29
38.0,8642.01,1,4.76,11.0,1,MI,1815.5483193277312,2.3109243697478994,785.6372727272727
41.0,9923.79,1,4.75,13.0,1,MD,2089.218947368421,2.736842105263158,763.3684615384616
49.0,13173.8,1,6.36,12.0,1,NY,2071.3522012578615,1.8867924528301885,1097.8166666666666
40.0,11611.51,1,5.64,14.0,1,NJ,2058.7783687943265,2.4822695035460995,829.3935714285715
44.0,11091.21,0,5.9,10.0,1,AA,1879.866101694915,1.694915254237288,1109.1209999999999
44.0,14036.28,1,7.25,10.0,1,ME,1936.0386206896553,1.3793103448275863,1403.6280000000002
45.0,8771.02,1,6.64,11.0,1,AA,1320.936746987952,1.6566265060240966,797.3654545454546
37.0,8198.06,1,5.04,12.0,1,AS,1626.5992063492063,2.380952380952381,683.1716666666666
42.0,10276.33,1,6.54,11.0,1,UT,1571.3042813455656,1.6819571865443426,934.2118181818182
44.0,8474.11,0,6.61,14.0,1,AP,1282.0136157337367,2.118003025718608,605.2935714285715
40.0,11611.51,1,5.64,14.0,1,NJ,2058.7783687943265,2.4822695035460995,829.3935714285715
43.0,12104.25,0,5.86,7.0,1,IL,2065.5716723549485,1.1945392491467577,1729.1785714285713
40.0,11611.51,1,5.64,14.0,1,NJ,2058.7783687943265,2.4822695035460995,829.3935714285715
53.0,13655.59,1,2.05,10.0,1,PW,6661.263414634147,4.878048780487806,1365.559
40.0,11611.51,1,5.64,14.0,1,NJ,2058.7783687943265,2.4822695035460995,829.3935714285715
41.0,11916.22,0,6.5,11.0,1,RI,1833.2646153846154,1.6923076923076923,1083.2927272727272
42.0,10276.33,1,6.54,11.0,1,UT,1571.3042813455656,1.6819571865443426,934.2118181818182
46.0,12772.72,1,6.46,9.0,1,MH,1977.2012383900928,1.3931888544891642,1419.191111111111
51.0,8100.43,1,4.92,13.0,1,MI,1646.428861788618,2.6422764227642275,623.11
49.0,15005.43,1,5.27,12.0,1,LA,2847.3301707779888,2.2770398481973437,1250.4525
39.0,8801.86,1,4.43,10.0,1,MP,1986.875846501129,2.2573363431151243,880.186
45.0,9459.52,0,5.72,9.0,1,LA,1653.7622377622379,1.5734265734265735,1051.0577777777778
42.0,10276.33,1,6.54,11.0,1,UT,1571.3042813455656,1.6819571865443426,934.2118181818182
41.0,10179.92,1,5.97,10.0,1,NE,1705.1792294807371,1.6750418760469012,1017.992
55.0,8772.0,1,6.43,10.0,1,AR,1364.2301710730949,1.5552099533437014,877.2
35.0,9766.95,1,4.59,13.0,1,ME,2127.8758169934645,2.8322440087145972,751.3038461538462
41.0,14429.41,1,5.51,11.0,1,IA,2618.7676950998184,1.9963702359346642,1311.7645454545454
48.0,10367.08,1,6.45,12.0,1,SC,1607.2992248062014,1.8604651162790697,863.9233333333333
41.0,10474.94,0,6.4,12.0,1,NV,1636.709375,1.875,872.9116666666667
45.0,7351.38,0,5.76,11.0,1,MO,1276.28125,1.9097222222222223,668.3072727272728
51.0,11602.11,1,5.3,10.0,1,FL,2189.0773584905664,1.8867924528301887,1160.211
40.0,11434.61,1,8.51,10.0,1,SC,1343.6674500587544,1.1750881316098707,1143.461
38.0,10863.05,1,5.59,11.0,1,AR,1943.3005366726295,1.9677996422182469,987.55
52.0,7460.05,0,5.39,12.0,1,IA,1384.0538033395178,2.226345083487941,621.6708333333333
29.0,8688.17,1,5.7,9.0,1,IN,1524.240350877193,1.5789473684210527,965.3522222222223
36.0,11550.29,0,6.46,13.0,1,ID,1787.9705882352944,2.0123839009287927,888.4838461538462
30.0,7960.64,1,2.72,10.0,1,MH,2926.705882352941,3.676470588235294,796.0640000000001
38.0,9624.18,0,5.53,12.0,1,RI,1740.358047016275,2.1699819168173597,802.015
38.0,12884.75,0,6.67,12.0,1,DE,1931.7466266866568,1.7991004497751124,1073.7291666666667
58.0,9703.93,0,5.16,11.0,1,DC,1880.6065891472867,2.131782945736434,882.1754545454546
39.0,8801.86,1,4.43,10.0,1,MP,1986.875846501129,2.2573363431151243,880.186
41.0,5192.38,1,4.86,11.0,1,AA,1068.3909465020577,2.2633744855967075,472.0345454545455
39.0,8801.86,1,4.43,10.0,1,MP,1986.875846501129,2.2573363431151243,880.186
58.0,9703.93,0,5.16,11.0,1,DC,1880.6065891472867,2.131782945736434,882.1754545454546
49.0,13173.8,1,6.36,12.0,1,NY,2071.3522012578615,1.8867924528301885,1097.8166666666666
44.0,14036.28,1,7.25,10.0,1,ME,1936.0386206896553,1.3793103448275863,1403.6280000000002
38.0,14693.45,1,7.01,10.0,1,AL,2096.0699001426533,1.4265335235378032,1469.345
37.0,8198.06,1,5.04,12.0,1,AS,1626.5992063492063,2.380952380952381,683.1716666666666
41.0,12680.46,0,5.92,11.0,1,AK,2141.9695945945946,1.8581081081081081,1152.769090909091
51.0,10978.16,1,6.95,11.0,1,SC,1579.5913669064748,1.5827338129496402,998.0145454545454
49.0,15005.43,1,5.27,12.0,1,LA,2847.3301707779888,2.2770398481973437,1250.4525
30.0,11575.37,1,5.22,8.0,1,AA,2217.503831417625,1.5325670498084292,1446.92125
55.0,16838.94,1,6.66,8.0,1,AS,2528.369369369369,1.2012012012012012,2104.8675
45.0,12309.39,1,4.57,11.0,1,ND,2693.5207877461703,2.4070021881838075,1119.0354545454545
44.0,11331.58,1,5.23,11.0,1,IA,2166.650095602294,2.1032504780114722,1030.1436363636365
52.0,7460.05,0,5.39,12.0,1,IA,1384.0538033395178,2.226345083487941,621.6708333333333
41.0,5192.38,1,4.86,11.0,1,AA,1068.3909465020577,2.2633744855967075,472.0345454545455
36.0,6330.43,1,5.43,7.0,1,MT,1165.8250460405159,1.289134438305709,904.3471428571429
45.0,6749.49,0,5.88,14.0,1,KY,1147.8724489795918,2.380952380952381,482.1064285714286
40.0,11611.51,1,5.64,14.0,1,NJ,2058.7783687943265,2.4822695035460995,829.3935714285715
41.0,11916.22,0,6.5,11.0,1,RI,1833.2646153846154,1.6923076923076923,1083.2927272727272
49.0,15005.43,1,5.27,12.0,1,LA,2847.3301707779888,2.2770398481973437,1250.4525
40.0,11185.62,0,6.26,12.0,1,NJ,1786.8402555910545,1.9169329073482428,932.1350000000001
38.0,7287.57,1,7.39,11.0,1,OR,986.1393775372125,1.4884979702300407,662.5063636363636
38.0,11887.39,0,5.83,12.0,1,AA,2039.0034305317322,2.058319039451115,990.6158333333333
43.0,14062.6,1,5.46,11.0,1,MA,2575.5677655677655,2.0146520146520146,1278.418181818182
45.0,12309.39,1,4.57,11.0,1,ND,2693.5207877461703,2.4070021881838075,1119.0354545454545
39.0,8801.86,1,4.43,10.0,1,MP,1986.875846501129,2.2573363431151243,880.186
40.0,11185.62,0,6.26,12.0,1,NJ,1786.8402555910545,1.9169329073482428,932.1350000000001
44.0,8474.11,0,6.61,14.0,1,AP,1282.0136157337367,2.118003025718608,605.2935714285715
58.0,9703.93,0,5.16,11.0,1,DC,1880.6065891472867,2.131782945736434,882.1754545454546
46.0,12772.72,1,6.46,9.0,1,MH,1977.2012383900928,1.3931888544891642,1419.191111111111
46.0,12200.31,0,6.62,10.0,1,KY,1842.9471299093655,1.5105740181268883,1220.031
51.0,11602.11,1,5.3,10.0,1,FL,2189.0773584905664,1.8867924528301887,1160.211
42.0,9577.42,0,5.86,11.0,1,RI,1634.372013651877,1.8771331058020477,870.6745454545454
40.0,11611.51,1,5.64,14.0,1,NJ,2058.7783687943265,2.4822695035460995,829.3935714285715
51.0,10978.16,1,6.95,11.0,1,SC,1579.5913669064748,1.5827338129496402,998.0145454545454
44.0,11424.0,1,5.98,10.0,1,GA,1910.3678929765886,1.672240802675585,1142.4
36.0,6330.43,1,5.43,7.0,1,MT,1165.8250460405159,1.289134438305709,904.3471428571429
45.0,12309.39,1,4.57,11.0,1,ND,2693.5207877461703,2.4070021881838075,1119.0354545454545
38.0,9624.18,0,5.53,12.0,1,RI,1740.358047016275,2.1699819168173597,802.015
34.0,12983.26,1,6.53,13.0,1,MI,1988.2480857580397,1.9908116385911179,998.7123076923077
38.0,14693.45,1,7.01,10.0,1,AL,2096.0699001426533,1.4265335235378032,1469.345
49.0,12112.53,0,7.31,9.0,1,FM,1656.980848153215,1.2311901504787963,1345.8366666666668
41.0,12680.46,0,5.92,11.0,1,AK,2141.9695945945946,1.8581081081081081,1152.769090909091
46.0,12772.72,1,6.46,9.0,1,MH,1977.2012383900928,1.3931888544891642,1419.191111111111
55.0,8772.0,1,6.43,10.0,1,AR,1364.2301710730949,1.5552099533437014,877.2
46.0,9322.44,1,2.69,11.0,1,MT,3465.5910780669146,4.089219330855019,847.4945454545455
39.0,6351.79,0,5.86,6.0,1,PR,1083.9232081911262,1.023890784982935,1058.6316666666667
41.0,9771.22,0,5.81,11.0,1,WV,1681.7934595524957,1.8932874354561102,888.2927272727272
40.0,11185.62,0,6.26,12.0,1,NJ,1786.8402555910545,1.9169329073482428,932.1350000000001
58.0,9703.93,0,5.16,11.0,1,DC,1880.6065891472867,2.131782945736434,882.1754545454546
38.0,14693.45,1,7.01,10.0,1,AL,2096.0699001426533,1.4265335235378032,1469.345
39.0,8667.02,0,6.82,10.0,1,LA,1270.824046920821,1.466275659824047,866.702
50.0,11775.75,1,4.83,10.0,1,WV,2438.0434782608695,2.070393374741201,1177.575
41.0,14429.41,1,5.51,11.0,1,IA,2618.7676950998184,1.9963702359346642,1311.7645454545454
38.0,14693.45,1,7.01,10.0,1,AL,2096.0699001426533,1.4265335235378032,1469.345
46.0,9322.44,1,2.69,11.0,1,MT,3465.5910780669146,4.089219330855019,847.4945454545455
49.0,9714.47,0,5.7,9.0,1,NE,1704.2929824561402,1.5789473684210527,1079.3855555555556
26.0,8787.39,1,5.42,11.0,1,FL,1621.2896678966788,2.029520295202952,798.8536363636363
56.0,12217.95,1,5.79,11.0,1,CO,2110.181347150259,1.8998272884283247,1110.7227272727273
48.0,10367.08,1,6.45,12.0,1,SC,1607.2992248062014,1.8604651162790697,863.9233333333333
38.0,11386.56,0,8.82,9.0,1,TN,1290.9931972789116,1.0204081632653061,1265.1733333333332
50.0,12682.9,0,4.58,10.0,1,DE,2769.192139737991,2.1834061135371177,1268.29
32.0,9885.12,1,6.92,9.0,1,FM,1428.485549132948,1.300578034682081,1098.3466666666668
35.0,12403.81,0,4.42,11.0,1,DC,2806.29185520362,2.48868778280543,1127.6190909090908
35.0,12403.81,0,4.42,11.0,1,DC,2806.29185520362,2.48868778280543,1127.6190909090908
41.0,9771.22,0,5.81,11.0,1,WV,1681.7934595524957,1.8932874354561102,888.2927272727272
37.0,8284.89,1,5.6,10.0,1,AR,1479.4446428571428,1.7857142857142858,828.4889999999999
29.0,8688.17,1,5.7,9.0,1,IN,1524.240350877193,1.5789473684210527,965.3522222222223
40.0,10041.13,0,7.61,11.0,1,AA,1319.4651773981602,1.445466491458607,912.8299999999999
34.0,9228.84,1,5.29,12.0,1,AL,1744.5822306238185,2.268431001890359,769.07
36.0,6447.99,1,5.52,11.0,1,MH,1168.1141304347827,1.992753623188406,586.180909090909
40.0,11185.62,0,6.26,12.0,1,NJ,1786.8402555910545,1.9169329073482428,932.1350000000001
39.0,8801.86,1,4.43,10.0,1,MP,1986.875846501129,2.2573363431151243,880.186
42.0,8010.76,0,6.71,10.0,1,WY,1193.8539493293592,1.4903129657228018,801.076
48.0,11740.0,1,4.97,11.0,1,CO,2362.1730382293763,2.2132796780684107,1067.2727272727273
36.0,9793.42,0,5.98,9.0,1,NH,1637.695652173913,1.5050167224080266,1088.1577777777777
45.0,8213.41,1,7.35,11.0,1,DE,1117.4707482993197,1.4965986394557824,746.6736363636363
43.0,8601.01,0,5.65,12.0,1,AA,1522.3026548672565,2.1238938053097343,716.7508333333334
35.0,12871.79,0,4.64,12.0,1,CT,2774.0926724137935,2.586206896551724,1072.6491666666668
48.0,10356.02,0,5.12,8.0,1,PR,2022.66015625,1.5625,1294.5025
45.0,12309.39,1,4.57,11.0,1,ND,2693.5207877461703,2.4070021881838075,1119.0354545454545
36.0,11550.29,0,6.46,13.0,1,ID,1787.9705882352944,2.0123839009287927,888.4838461538462
38.0,11887.39,0,5.83,12.0,1,AA,2039.0034305317322,2.058319039451115,990.6158333333333
41.0,10474.94,0,6.4,12.0,1,NV,1636.709375,1.875,872.9116666666667
38.0,9624.18,0,5.53,12.0,1,RI,1740.358047016275,2.1699819168173597,802.015
43.0,8601.01,0,5.65,12.0,1,AA,1522.3026548672565,2.1238938053097343,716.7508333333334
41.0,13190.3,1,7.38,10.0,1,MH,1787.3035230352302,1.3550135501355014,1319.03
45.0,12309.39,1,4.57,11.0,1,ND,2693.5207877461703,2.4070021881838075,1119.0354545454545
51.0,11602.11,1,5.3,10.0,1,FL,2189.0773584905664,1.8867924528301887,1160.211
38.0,11758.69,0,6.97,11.0,1,AE,1687.0430416068868,1.5781922525107606,1068.9718181818182
38.0,14693.45,1,7.01,10.0,1,AL,2096.0699001426533,1.4265335235378032,1469.345
43.0,11226.88,0,8.08,12.0,1,AP,1389.4653465346535,1.4851485148514851,935.5733333333333
55.0,11158.5,1,4.86,10.0,1,MI,2295.9876543209875,2.05761316872428,1115.85
46.0,12772.72,1,6.46,9.0,1,MH,1977.2012383900928,1.3931888544891642,1419.191111111111
42.0,10827.96,1,4.2,10.0,1,NJ,2578.085714285714,2.380952380952381,1082.7959999999998
38.0,11758.69,0,6.97,11.0,1,AE,1687.0430416068868,1.5781922525107606,1068.9718181818182
51.0,10978.16,1,6.95,11.0,1,SC,1579.5913669064748,1.5827338129496402,998.0145454545454
41.0,10474.94,0,6.4,12.0,1,NV,1636.709375,1.875,872.9116666666667
37.0,8397.41,0,5.59,12.0,1,SC,1502.2200357781753,2.146690518783542,699.7841666666667
45.0,10793.11,1,4.65,10.0,1,AS,2321.0989247311827,2.150537634408602,1079.3110000000001
47.0,7396.1,0,4.11,11.0,1,OK,1799.5377128953771,2.67639902676399,672.3727272727273
46.0,11222.48,0,4.92,9.0,1,WV,2280.991869918699,1.829268292682927,1246.9422222222222
42.0,10276.33,1,6.54,11.0,1,UT,1571.3042813455656,1.6819571865443426,934.2118181818182
45.0,8213.41,1,7.35,11.0,1,DE,1117.4707482993197,1.4965986394557824,746.6736363636363
51.0,10978.16,1,6.95,11.0,1,SC,1579.5913669064748,1.5827338129496402,998.0145454545454
55.0,9000.31,1,6.78,10.0,1,AP,1327.4793510324482,1.4749262536873156,900.031
36.0,10484.33,1,8.84,10.0,1,FM,1186.0101809954751,1.1312217194570136,1048.433
37.0,8198.06,1,5.04,12.0,1,AS,1626.5992063492063,2.380952380952381,683.1716666666666
54.0,8207.1,0,4.26,11.0,1,DE,1926.549295774648,2.5821596244131455,746.1
45.0,12309.39,1,4.57,11.0,1,ND,2693.5207877461703,2.4070021881838075,1119.0354545454545
43.0,12524.68,0,5.98,10.0,1,MN,2094.4280936454848,1.672240802675585,1252.468
45.0,8988.67,1,4.84,11.0,1,AZ,1857.163223140496,2.272727272727273,817.1518181818182
45.0,6749.49,0,5.88,14.0,1,KY,1147.8724489795918,2.380952380952381,482.1064285714286
50.0,11775.75,1,4.83,10.0,1,WV,2438.0434782608695,2.070393374741201,1177.575
48.0,4771.65,0,3.77,12.0,1,MH,1265.6896551724137,3.183023872679045,397.6375
37.0,14383.36,0,7.84,10.0,1,TN,1834.6122448979593,1.2755102040816326,1438.336
46.0,8046.4,1,5.69,8.0,1,RI,1414.1300527240771,1.4059753954305798,1005.8
49.0,12458.8,0,5.04,9.0,1,MS,2471.9841269841268,1.7857142857142858,1384.3111111111111
32.0,9885.12,1,6.92,9.0,1,FM,1428.485549132948,1.300578034682081,1098.3466666666668
52.0,7460.05,0,5.39,12.0,1,IA,1384.0538033395178,2.226345083487941,621.6708333333333
39.0,6351.79,0,5.86,6.0,1,PR,1083.9232081911262,1.023890784982935,1058.6316666666667
49.0,9714.47,0,5.7,9.0,1,NE,1704.2929824561402,1.5789473684210527,1079.3855555555556
31.0,11297.57,1,6.23,10.0,1,GU,1813.4141252006418,1.6051364365971106,1129.757
49.0,10522.21,0,7.25,14.0,1,AA,1451.3393103448275,1.9310344827586208,751.5864285714285
40.0,11434.61,1,8.51,10.0,1,SC,1343.6674500587544,1.1750881316098707,1143.461
47.0,7222.35,0,6.41,11.0,1,KY,1126.7316692667707,1.7160686427457097,656.5772727272728
45.0,10793.11,1,4.65,10.0,1,AS,2321.0989247311827,2.150537634408602,1079.3110000000001
47.0,7396.1,0,4.11,11.0,1,OK,1799.5377128953771,2.67639902676399,672.3727272727273
50.0,12682.9,0,4.58,10.0,1,DE,2769.192139737991,2.1834061135371177,1268.29
55.0,5024.52,0,8.11,9.0,1,NH,619.5462392108509,1.1097410604192355,558.2800000000001
50.0,6244.75,0,4.64,11.0,1,AP,1345.8512931034484,2.370689655172414,567.7045454545455
41.0,8560.76,1,3.99,12.0,1,GU,2145.5538847117796,3.007518796992481,713.3966666666666
42.0,10827.96,1,4.2,10.0,1,NJ,2578.085714285714,2.380952380952381,1082.7959999999998
42.0,10827.96,1,4.2,10.0,1,NJ,2578.085714285714,2.380952380952381,1082.7959999999998
47.0,7396.1,0,4.11,11.0,1,OK,1799.5377128953771,2.67639902676399,672.3727272727273
36.0,9793.42,0,5.98,9.0,1,NH,1637.695652173913,1.5050167224080266,1088.1577777777777
30.0,7960.64,1,2.72,10.0,1,MH,2926.705882352941,3.676470588235294,796.0640000000001
41.0,6569.87,1,4.3,11.0,1,MT,1527.8767441860466,2.558139534883721,597.2609090909091
46.0,12772.72,1,6.46,9.0,1,MH,1977.2012383900928,1.3931888544891642,1419.191111111111
43.0,12104.25,0,5.86,7.0,1,IL,2065.5716723549485,1.1945392491467577,1729.1785714285713
32.0,9885.12,1,6.92,9.0,1,FM,1428.485549132948,1.300578034682081,1098.3466666666668
41.0,10179.92,1,5.97,10.0,1,NE,1705.1792294807371,1.6750418760469012,1017.992
45.0,6749.49,0,5.88,14.0,1,KY,1147.8724489795918,2.380952380952381,482.1064285714286
50.0,10199.44,0,5.79,9.0,1,VI,1761.5613126079447,1.5544041450777202,1133.2711111111112
37.0,9191.58,0,5.56,9.0,1,MH,1653.1618705035971,1.6187050359712232,1021.2866666666666
42.0,6635.19,0,6.68,11.0,1,AP,993.2919161676647,1.6467065868263473,603.1990909090908
48.0,10356.02,0,5.12,8.0,1,PR,2022.66015625,1.5625,1294.5025
38.0,11386.56,0,8.82,9.0,1,TN,1290.9931972789116,1.0204081632653061,1265.1733333333332
51.0,11602.11,1,5.3,10.0,1,FL,2189.0773584905664,1.8867924528301887,1160.211
37.0,11628.1,1,6.83,10.0,1,MN,1702.5036603221083,1.4641288433382138,1162.81
45.0,11170.06,1,7.76,10.0,1,OH,1439.4407216494844,1.288659793814433,1117.0059999999999
45.0,12309.39,1,4.57,11.0,1,ND,2693.5207877461703,2.4070021881838075,1119.0354545454545
46.0,12122.19,0,7.53,11.0,1,VI,1609.8525896414342,1.4608233731739708,1102.0172727272727
44.0,14036.28,1,7.25,10.0,1,ME,1936.0386206896553,1.3793103448275863,1403.6280000000002
52.0,7460.05,0,5.39,12.0,1,IA,1384.0538033395178,2.226345083487941,621.6708333333333
45.0,8988.67,1,4.84,11.0,1,AZ,1857.163223140496,2.272727272727273,817.1518181818182
37.0,8397.41,0,5.59,12.0,1,SC,1502.2200357781753,2.146690518783542,699.7841666666667
36.0,11550.29,0,6.46,13.0,1,ID,1787.9705882352944,2.0123839009287927,888.4838461538462
43.0,10271.19,1,5.31,14.0,1,LA,1934.3107344632772,2.6365348399246704,733.6564285714286
39.0,8801.86,1,4.43,10.0,1,MP,1986.875846501129,2.2573363431151243,880.186
41.0,14429.41,1,5.51,11.0,1,IA,2618.7676950998184,1.9963702359346642,1311.7645454545454
46.0,12200.31,0,6.62,10.0,1,KY,1842.9471299093655,1.5105740181268883,1220.031
55.0,5024.52,0,8.11,9.0,1,NH,619.5462392108509,1.1097410604192355,558.2800000000001
53.0,5515.09,0,6.85,8.0,1,CO,805.1226277372264,1.1678832116788322,689.38625
49.0,10522.21,0,7.25,14.0,1,AA,1451.3393103448275,1.9310344827586208,751.5864285714285
42.0,10827.96,1,4.2,10.0,1,NJ,2578.085714285714,2.380952380952381,1082.7959999999998
41.0,5192.38,1,4.86,11.0,1,AA,1068.3909465020577,2.2633744855967075,472.0345454545455
35.0,12871.79,0,4.64,12.0,1,CT,2774.0926724137935,2.586206896551724,1072.6491666666668
44.0,11091.21,0,5.9,10.0,1,AA,1879.866101694915,1.694915254237288,1109.1209999999999
35.0,9381.12,1,6.78,11.0,1,FM,1383.6460176991152,1.6224188790560472,852.829090909091
46.0,11222.48,0,4.92,9.0,1,WV,2280.991869918699,1.829268292682927,1246.9422222222222
55.0,9000.31,1,6.78,10.0,1,AP,1327.4793510324482,1.4749262536873156,900.031
38.0,7287.57,1,7.39,11.0,1,OR,986.1393775372125,1.4884979702300407,662.5063636363636
49.0,15005.43,1,5.27,12.0,1,LA,2847.3301707779888,2.2770398481973437,1250.4525
42.0,10827.96,1,4.2,10.0,1,NJ,2578.085714285714,2.380952380952381,1082.7959999999998
44.0,8615.52,0,7.39,9.0,1,MP,1165.8349120433018,1.2178619756427604,957.2800000000001
42.0,11066.8,0,7.22,8.0,1,AK,1532.7977839335178,1.10803324099723,1383.35
44.0,9814.22,1,5.45,12.0,1,AE,1800.7743119266054,2.2018348623853212,817.8516666666666
49.0,13173.8,1,6.36,12.0,1,NY,2071.3522012578615,1.8867924528301885,1097.8166666666666
45.0,9459.52,0,5.72,9.0,1,LA,1653.7622377622379,1.5734265734265735,1051.0577777777778
41.0,9923.79,1,4.75,13.0,1,MD,2089.218947368421,2.736842105263158,763.3684615384616
40.0,11185.62,0,6.26,12.0,1,NJ,1786.8402555910545,1.9169329073482428,932.1350000000001
40.0,8625.96,1,6.27,13.0,1,VA,1375.7511961722487,2.0733652312599684,663.5353846153846
35.0,12871.79,0,4.64,12.0,1,CT,2774.0926724137935,2.586206896551724,1072.6491666666668
49.0,15005.43,1,5.27,12.0,1,LA,2847.3301707779888,2.2770398481973437,1250.4525
38.0,10494.82,1,6.81,12.0,1,HI,1541.0895741556535,1.762114537444934,874.5683333333333
45.0,7351.38,0,5.76,11.0,1,MO,1276.28125,1.9097222222222223,668.3072727272728
56.0,12217.95,1,5.79,11.0,1,CO,2110.181347150259,1.8998272884283247,1110.7227272727273
38.0,9624.18,0,5.53,12.0,1,RI,1740.358047016275,2.1699819168173597,802.015
39.0,10110.4,1,5.78,13.0,1,PR,1749.2041522491347,2.2491349480968856,777.7230769230769
52.0,7460.05,0,5.39,12.0,1,IA,1384.0538033395178,2.226345083487941,621.6708333333333
47.0,7396.1,0,4.11,11.0,1,OK,1799.5377128953771,2.67639902676399,672.3727272727273
44.0,12721.55,0,5.18,11.0,1,IL,2455.8976833976835,2.1235521235521237,1156.5045454545455
45.0,7351.38,0,5.76,11.0,1,MO,1276.28125,1.9097222222222223,668.3072727272728
45.0,11170.06,1,7.76,10.0,1,OH,1439.4407216494844,1.288659793814433,1117.0059999999999
37.0,11628.1,1,6.83,10.0,1,MN,1702.5036603221083,1.4641288433382138,1162.81
52.0,7460.05,0,5.39,12.0,1,IA,1384.0538033395178,2.226345083487941,621.6708333333333
46.0,13725.55,0,5.09,9.0,1,ND,2696.571709233792,1.768172888015717,1525.0611111111111
37.0,8198.06,1,5.04,12.0,1,AS,1626.5992063492063,2.380952380952381,683.1716666666666
30.0,10744.14,1,7.16,9.0,1,WY,1500.5782122905027,1.2569832402234637,1193.7933333333333
46.0,9322.44,1,2.69,11.0,1,MT,3465.5910780669146,4.089219330855019,847.4945454545455
43.0,12104.25,0,5.86,7.0,1,IL,2065.5716723549485,1.1945392491467577,1729.1785714285713
35.0,9381.12,1,6.78,11.0,1,FM,1383.6460176991152,1.6224188790560472,852.829090909091
40.0,8066.94,1,7.11,11.0,1,WI,1134.590717299578,1.5471167369901546,733.3581818181818
45.0,7351.38,0,5.76,11.0,1,MO,1276.28125,1.9097222222222223,668.3072727272728
30.0,10744.14,1,7.16,9.0,1,WY,1500.5782122905027,1.2569832402234637,1193.7933333333333
44.0,9814.22,1,5.45,12.0,1,AE,1800.7743119266054,2.2018348623853212,817.8516666666666
50.0,14398.89,1,5.54,12.0,1,WA,2599.07761732852,2.1660649819494586,1199.9075
39.0,8801.86,1,4.43,10.0,1,MP,1986.875846501129,2.2573363431151243,880.186
49.0,13173.8,1,6.36,12.0,1,NY,2071.3522012578615,1.8867924528301885,1097.8166666666666
